id,scheme_id,district,fiscal_year,quarter,planned_amount_lakhs,actual_disbursed_lakhs,planned_beneficiaries,actual_beneficiaries,disbursement_date,mode
2650,19,Kolhapur,2024-25,2,228.0679,20.91,3819,350,2024-06-12,Insurance-Claim
2651,19,Kolhapur,2024-25,3,228.0679,25.77,3819,431,2024-09-28,Insurance-Claim
2652,19,Kolhapur,2024-25,4,228.0679,186.65,3819,3125,2024-12-12,Insurance-Claim
2653,19,Latur,2024-25,1,212.9816,13.31,3819,238,2024-03-18,Insurance-Claim
2654,19,Latur,2024-25,2,212.9816,16.6,3819,297,2024-06-27,Insurance-Claim
2655,19,Latur,2024-25,3,212.9816,21.06,3819,377,2024-09-28,Insurance-Claim
2656,19,Latur,2024-25,4,212.9816,174.26,3819,3124,2024-12-14,Insurance-Claim
2657,19,Mumbai City,2024-25,1,227.4285,15.01,3819,251,2024-03-19,Insurance-Claim
2658,19,Mumbai City,2024-25,2,227.4285,18.49,3819,310,2024-06-11,Insurance-Claim
2659,19,Mumbai City,2024-25,3,227.4285,24.95,3819,418,2024-09-19,Insurance-Claim
2660,19,Mumbai City,2024-25,4,227.4285,190.2,3819,3193,2024-12-19,Insurance-Claim
2661,19,Mumbai Suburban,2024-25,1,249.5402,16.05,3819,245,2024-03-17,Insurance-Claim
2662,19,Mumbai Suburban,2024-25,2,249.5402,17.13,3819,262,2024-06-10,Insurance-Claim
2663,19,Mumbai Suburban,2024-25,3,249.5402,22.36,3819,342,2024-09-19,Insurance-Claim
2664,19,Mumbai Suburban,2024-25,4,249.5402,215.6,3819,3299,2024-12-25,Insurance-Claim
2665,19,Nagpur,2024-25,1,221.7979,13.97,3819,240,2024-03-19,Insurance-Claim
2666,19,Nagpur,2024-25,2,221.7979,17.3,3819,297,2024-06-25,Insurance-Claim
2667,19,Nagpur,2024-25,3,221.7979,24.89,3819,428,2024-09-17,Insurance-Claim
2668,19,Nagpur,2024-25,4,221.7979,144.72,3819,2491,2024-12-18,Insurance-Claim
2669,19,Nanded,2024-25,1,249.4614,17.08,3819,261,2024-03-21,Insurance-Claim
2670,19,Nanded,2024-25,2,249.4614,20.44,3819,312,2024-06-28,Insurance-Claim
2671,19,Nanded,2024-25,3,249.4614,24.47,3819,374,2024-09-18,Insurance-Claim
2672,19,Nanded,2024-25,4,249.4614,196.87,3819,3013,2024-12-25,Insurance-Claim
2673,19,Nandurbar,2024-25,1,285.5496,18.77,3819,251,2024-03-21,Insurance-Claim
2674,19,Nandurbar,2024-25,2,285.5496,22.93,3819,306,2024-06-28,Insurance-Claim
2675,19,Nandurbar,2024-25,3,285.5496,24.42,3819,326,2024-09-18,Insurance-Claim
2676,19,Nandurbar,2024-25,4,285.5496,195.07,3819,2608,2024-12-11,Insurance-Claim
2677,19,Nashik,2024-25,1,223.4448,13.25,3819,226,2024-03-14,Insurance-Claim
2678,19,Nashik,2024-25,2,223.4448,17.11,3819,292,2024-06-11,Insurance-Claim
2679,19,Nashik,2024-25,3,223.4448,20.82,3819,355,2024-09-23,Insurance-Claim
2680,19,Nashik,2024-25,4,223.4448,176.76,3819,3021,2024-12-21,Insurance-Claim
2681,19,Osmanabad,2024-25,1,216.1386,12.16,3819,214,2024-03-12,Insurance-Claim
2682,19,Osmanabad,2024-25,2,216.1386,17.36,3819,306,2024-06-15,Insurance-Claim
2683,19,Osmanabad,2024-25,3,216.1386,23.33,3819,412,2024-09-15,Insurance-Claim
2684,19,Osmanabad,2024-25,4,216.1386,166.42,3819,2940,2024-12-20,Insurance-Claim
2685,19,Palghar,2024-25,1,274.4926,17.38,3819,241,2024-03-19,Insurance-Claim
2686,19,Palghar,2024-25,2,274.4926,20.45,3819,284,2024-06-21,Insurance-Claim
2687,19,Palghar,2024-25,3,274.4926,24.12,3819,335,2024-09-28,Insurance-Claim
2688,19,Palghar,2024-25,4,274.4926,199.33,3819,2773,2024-12-14,Insurance-Claim
2689,19,Parbhani,2024-25,1,213.4525,12.88,3819,230,2024-03-21,Insurance-Claim
2690,19,Parbhani,2024-25,2,213.4525,18.5,3819,331,2024-06-23,Insurance-Claim
2691,19,Parbhani,2024-25,3,213.4525,20.32,3819,363,2024-09-15,Insurance-Claim
2692,19,Parbhani,2024-25,4,213.4525,142.87,3819,2556,2024-12-14,Insurance-Claim
2693,19,Pune,2024-25,1,250.2363,16.51,3819,251,2024-03-27,Insurance-Claim
2694,19,Pune,2024-25,2,250.2363,20.7,3819,315,2024-06-26,Insurance-Claim
2695,19,Pune,2024-25,3,250.2363,27.62,3819,421,2024-09-27,Insurance-Claim
2696,19,Pune,2024-25,4,250.2363,201.72,3819,3078,2024-12-13,Insurance-Claim
2697,19,Raigad,2024-25,1,243.784,16.45,3819,257,2024-03-13,Insurance-Claim
2698,19,Raigad,2024-25,2,243.784,21.37,3819,334,2024-06-10,Insurance-Claim
2699,19,Raigad,2024-25,3,243.784,24.23,3819,379,2024-09-19,Insurance-Claim
2700,19,Raigad,2024-25,4,243.784,195.89,3819,3068,2024-12-14,Insurance-Claim
2701,19,Ratnagiri,2024-25,1,273.7589,18.35,3819,255,2024-03-26,Insurance-Claim
2702,19,Ratnagiri,2024-25,2,273.7589,23.63,3819,329,2024-06-20,Insurance-Claim
2703,19,Ratnagiri,2024-25,3,273.7589,24.68,3819,344,2024-09-19,Insurance-Claim
2704,19,Ratnagiri,2024-25,4,273.7589,178.64,3819,2492,2024-12-13,Insurance-Claim
2705,19,Sangli,2024-25,1,229.1609,15.22,3819,253,2024-03-14,Insurance-Claim
2706,19,Sangli,2024-25,2,229.1609,19.37,3819,322,2024-06-19,Insurance-Claim
2707,19,Sangli,2024-25,3,229.1609,20.34,3819,338,2024-09-14,Insurance-Claim
2708,19,Sangli,2024-25,4,229.1609,199.3,3819,3321,2024-12-23,Insurance-Claim
2709,19,Satara,2024-25,1,264.293,17.21,3819,248,2024-03-12,Insurance-Claim
2710,19,Satara,2024-25,2,264.293,18.09,3819,261,2024-06-25,Insurance-Claim
2711,19,Satara,2024-25,3,264.293,28.47,3819,411,2024-09-11,Insurance-Claim
2712,19,Satara,2024-25,4,264.293,182.57,3819,2638,2024-12-11,Insurance-Claim
2713,19,Sindhudurg,2024-25,1,271.9603,16.38,3819,230,2024-03-11,Insurance-Claim
2714,19,Sindhudurg,2024-25,2,271.9603,21.56,3819,302,2024-06-18,Insurance-Claim
2715,19,Sindhudurg,2024-25,3,271.9603,23.47,3819,329,2024-09-19,Insurance-Claim
2716,19,Sindhudurg,2024-25,4,271.9603,217.08,3819,3048,2024-12-13,Insurance-Claim
2717,19,Solapur,2024-25,1,271.159,18.32,3819,258,2024-03-16,Insurance-Claim
2718,19,Solapur,2024-25,2,271.159,22.26,3819,313,2024-06-16,Insurance-Claim
2719,19,Solapur,2024-25,3,271.159,24.55,3819,345,2024-09-21,Insurance-Claim
2720,19,Solapur,2024-25,4,271.159,176.98,3819,2492,2024-12-14,Insurance-Claim
2721,19,Thane,2024-25,1,275.9205,18.75,3819,259,2024-03-28,Insurance-Claim
2722,19,Thane,2024-25,2,275.9205,21.07,3819,291,2024-06-15,Insurance-Claim
2723,19,Thane,2024-25,3,275.9205,30.53,3819,422,2024-09-17,Insurance-Claim
2724,19,Thane,2024-25,4,275.9205,210.01,3819,2906,2024-12-12,Insurance-Claim
2725,19,Wardha,2024-25,1,219.9177,13.5,3819,234,2024-03-10,Insurance-Claim
2726,19,Wardha,2024-25,2,219.9177,17.75,3819,308,2024-06-16,Insurance-Claim
2727,19,Wardha,2024-25,3,219.9177,25.05,3819,435,2024-09-15,Insurance-Claim
2728,19,Wardha,2024-25,4,219.9177,187.28,3819,3252,2024-12-27,Insurance-Claim
2729,19,Washim,2024-25,1,212.8099,13.63,3819,244,2024-03-16,Insurance-Claim
2730,19,Washim,2024-25,2,212.8099,19.17,3819,344,2024-06-25,Insurance-Claim
2731,19,Washim,2024-25,3,212.8099,20.43,3819,366,2024-09-28,Insurance-Claim
2732,19,Washim,2024-25,4,212.8099,146.46,3819,2628,2024-12-13,Insurance-Claim
2733,19,Yavatmal,2024-25,1,226.0479,12.97,3819,219,2024-03-22,Insurance-Claim
2734,19,Yavatmal,2024-25,2,226.0479,17.67,3819,298,2024-06-26,Insurance-Claim
2735,19,Yavatmal,2024-25,3,226.0479,20.76,3819,350,2024-09-13,Insurance-Claim
2736,19,Yavatmal,2024-25,4,226.0479,185.27,3819,3130,2024-12-20,Insurance-Claim
2737,20,Ahmednagar,2024-25,1,177.8789,37.7,520,110,2024-03-14,DBT-SHG
2738,20,Ahmednagar,2024-25,2,177.8789,46.19,520,135,2024-06-21,DBT-SHG
2739,20,Ahmednagar,2024-25,3,177.8789,47.2,520,137,2024-09-27,DBT-SHG
2740,20,Ahmednagar,2024-25,4,177.8789,47.43,520,138,2024-12-12,DBT-SHG
2741,20,Akola,2024-25,1,190.1809,40.38,520,110,2024-03-19,DBT-SHG
2742,20,Akola,2024-25,2,190.1809,48.81,520,133,2024-06-19,DBT-SHG
2743,20,Akola,2024-25,3,190.1809,50.21,520,137,2024-09-24,DBT-SHG
2744,20,Akola,2024-25,4,190.1809,43.64,520,119,2024-12-23,DBT-SHG
2745,20,Amravati,2024-25,1,187.9235,49.91,520,138,2024-03-16,DBT-SHG
2746,20,Amravati,2024-25,2,187.9235,54.09,520,149,2024-06-25,DBT-SHG
2747,20,Amravati,2024-25,3,187.9235,53.17,520,147,2024-09-21,DBT-SHG
2748,20,Amravati,2024-25,4,187.9235,42.46,520,117,2024-12-25,DBT-SHG
2749,20,Aurangabad,2024-25,1,210.8735,49.04,520,120,2024-03-26,DBT-SHG
2750,20,Aurangabad,2024-25,2,210.8735,57.43,520,141,2024-06-12,DBT-SHG
2751,20,Aurangabad,2024-25,3,210.8735,46.7,520,115,2024-09-22,DBT-SHG
2752,20,Aurangabad,2024-25,4,210.8735,51.15,520,126,2024-12-28,DBT-SHG
2753,20,Beed,2024-25,1,229.2497,59.01,520,133,2024-03-15,DBT-SHG
2754,20,Beed,2024-25,2,229.2497,51.82,520,117,2024-06-16,DBT-SHG
2755,20,Beed,2024-25,3,229.2497,54.54,520,123,2024-09-22,DBT-SHG
2756,20,Beed,2024-25,4,229.2497,50.83,520,115,2024-12-23,DBT-SHG
2757,20,Bhandara,2024-25,1,214.0681,47.96,520,116,2024-03-28,DBT-SHG
2758,20,Bhandara,2024-25,2,214.0681,57.22,520,138,2024-06-22,DBT-SHG
2759,20,Bhandara,2024-25,3,214.0681,51.21,520,124,2024-09-22,DBT-SHG
2760,20,Bhandara,2024-25,4,214.0681,61.34,520,149,2024-12-26,DBT-SHG
2761,20,Buldhana,2024-25,1,187.2197,48.55,520,134,2024-03-13,DBT-SHG
2762,20,Buldhana,2024-25,2,187.2197,43.16,520,119,2024-06-25,DBT-SHG
2763,20,Buldhana,2024-25,3,187.2197,46.77,520,129,2024-09-14,DBT-SHG
2764,20,Buldhana,2024-25,4,187.2197,40.2,520,111,2024-12-11,DBT-SHG
2765,20,Chandrapur,2024-25,1,220.3912,52.86,520,124,2024-03-10,DBT-SHG
2766,20,Chandrapur,2024-25,2,220.3912,65.42,520,154,2024-06-22,DBT-SHG
2767,20,Chandrapur,2024-25,3,220.3912,56.83,520,134,2024-09-20,DBT-SHG
2768,20,Chandrapur,2024-25,4,220.3912,49.36,520,116,2024-12-13,DBT-SHG
2769,20,Dhule,2024-25,1,216.1718,54.39,520,130,2024-03-26,DBT-SHG
2770,20,Dhule,2024-25,2,216.1718,60.72,520,146,2024-06-24,DBT-SHG
2771,20,Dhule,2024-25,3,216.1718,49.21,520,118,2024-09-25,DBT-SHG
2772,20,Dhule,2024-25,4,216.1718,53.88,520,129,2024-12-18,DBT-SHG
2773,20,Gadchiroli,2024-25,1,203.0738,53.26,520,136,2024-03-27,DBT-SHG
2774,20,Gadchiroli,2024-25,2,203.0738,53.54,520,137,2024-06-11,DBT-SHG
2775,20,Gadchiroli,2024-25,3,203.0738,58.24,520,149,2024-09-13,DBT-SHG
2776,20,Gadchiroli,2024-25,4,203.0738,49.0,520,125,2024-12-20,DBT-SHG
2777,20,Gondia,2024-25,1,221.7484,52.3,520,122,2024-03-11,DBT-SHG
2778,20,Gondia,2024-25,2,221.7484,49.57,520,116,2024-06-27,DBT-SHG
2779,20,Gondia,2024-25,3,221.7484,58.09,520,136,2024-09-19,DBT-SHG
2780,20,Gondia,2024-25,4,221.7484,61.84,520,145,2024-12-15,DBT-SHG
2781,20,Hingoli,2024-25,1,200.0083,42.74,520,111,2024-03-22,DBT-SHG
2782,20,Hingoli,2024-25,2,200.0083,51.81,520,134,2024-06-13,DBT-SHG
2783,20,Hingoli,2024-25,3,200.0083,51.03,520,132,2024-09-25,DBT-SHG
2784,20,Hingoli,2024-25,4,200.0083,52.4,520,136,2024-12-27,DBT-SHG
2785,20,Jalgaon,2024-25,1,204.8647,48.81,520,123,2024-03-15,DBT-SHG
2786,20,Jalgaon,2024-25,2,204.8647,53.37,520,135,2024-06-22,DBT-SHG
2787,20,Jalgaon,2024-25,3,204.8647,47.58,520,120,2024-09-28,DBT-SHG
2788,20,Jalgaon,2024-25,4,204.8647,58.45,520,148,2024-12-21,DBT-SHG
2789,20,Jalna,2024-25,1,216.5507,48.61,520,116,2024-03-11,DBT-SHG
2790,20,Jalna,2024-25,2,216.5507,48.33,520,116,2024-06-11,DBT-SHG
2791,20,Jalna,2024-25,3,216.5507,48.1,520,115,2024-09-21,DBT-SHG
2792,20,Jalna,2024-25,4,216.5507,51.68,520,124,2024-12-28,DBT-SHG
2793,20,Kolhapur,2024-25,1,172.0609,46.14,520,139,2024-03-20,DBT-SHG
2794,20,Kolhapur,2024-25,2,172.0609,43.13,520,130,2024-06-23,DBT-SHG
2795,20,Kolhapur,2024-25,3,172.0609,41.02,520,123,2024-09-21,DBT-SHG
2796,20,Kolhapur,2024-25,4,172.0609,41.88,520,126,2024-12-11,DBT-SHG
2797,20,Latur,2024-25,1,210.2204,46.63,520,115,2024-03-19,DBT-SHG
2798,20,Latur,2024-25,2,210.2204,56.17,520,138,2024-06-12,DBT-SHG
2799,20,Latur,2024-25,3,210.2204,58.37,520,144,2024-09-13,DBT-SHG
2800,20,Latur,2024-25,4,210.2204,49.99,520,123,2024-12-10,DBT-SHG
2801,20,Mumbai City,2024-25,1,202.8318,41.92,520,107,2024-03-23,DBT-SHG
2802,20,Mumbai City,2024-25,2,202.8318,53.81,520,137,2024-06-23,DBT-SHG
2803,20,Mumbai City,2024-25,3,202.8318,47.16,520,120,2024-09-25,DBT-SHG
2804,20,Mumbai City,2024-25,4,202.8318,52.05,520,133,2024-12-20,DBT-SHG
2805,20,Mumbai Suburban,2024-25,1,193.166,44.83,520,120,2024-03-28,DBT-SHG
2806,20,Mumbai Suburban,2024-25,2,193.166,44.16,520,118,2024-06-25,DBT-SHG
2807,20,Mumbai Suburban,2024-25,3,193.166,42.5,520,114,2024-09-16,DBT-SHG
2808,20,Mumbai Suburban,2024-25,4,193.166,45.92,520,123,2024-12-26,DBT-SHG
2809,20,Nagpur,2024-25,1,219.2569,55.26,520,131,2024-03-15,DBT-SHG
2810,20,Nagpur,2024-25,2,219.2569,58.97,520,139,2024-06-21,DBT-SHG
2811,20,Nagpur,2024-25,3,219.2569,62.53,520,148,2024-09-16,DBT-SHG
2812,20,Nagpur,2024-25,4,219.2569,54.76,520,129,2024-12-12,DBT-SHG
2813,20,Nanded,2024-25,1,220.9968,53.61,520,126,2024-03-19,DBT-SHG
2814,20,Nanded,2024-25,2,220.9968,53.41,520,125,2024-06-19,DBT-SHG
2815,20,Nanded,2024-25,3,220.9968,63.47,520,149,2024-09-22,DBT-SHG
2816,20,Nanded,2024-25,4,220.9968,60.3,520,141,2024-12-12,DBT-SHG
2817,20,Nandurbar,2024-25,1,213.6173,52.47,520,127,2024-03-28,DBT-SHG
2818,20,Nandurbar,2024-25,2,213.6173,52.82,520,128,2024-06-12,DBT-SHG
2819,20,Nandurbar,2024-25,3,213.6173,54.47,520,132,2024-09-26,DBT-SHG
2820,20,Nandurbar,2024-25,4,213.6173,53.01,520,129,2024-12-16,DBT-SHG
2821,20,Nashik,2024-25,1,191.336,40.09,520,108,2024-03-19,DBT-SHG
2822,20,Nashik,2024-25,2,191.336,49.82,520,135,2024-06-19,DBT-SHG
2823,20,Nashik,2024-25,3,191.336,46.87,520,127,2024-09-27,DBT-SHG
2824,20,Nashik,2024-25,4,191.336,45.16,520,122,2024-12-23,DBT-SHG
2825,20,Osmanabad,2024-25,1,194.6436,48.47,520,129,2024-03-24,DBT-SHG
2826,20,Osmanabad,2024-25,2,194.6436,53.21,520,142,2024-06-27,DBT-SHG
2827,20,Osmanabad,2024-25,3,194.6436,44.0,520,117,2024-09-10,DBT-SHG
2828,20,Osmanabad,2024-25,4,194.6436,50.53,520,134,2024-12-26,DBT-SHG
2829,20,Palghar,2024-25,1,222.3401,54.59,520,127,2024-03-16,DBT-SHG
2830,20,Palghar,2024-25,2,222.3401,60.6,520,141,2024-06-24,DBT-SHG
2831,20,Palghar,2024-25,3,222.3401,51.72,520,120,2024-09-27,DBT-SHG
2832,20,Palghar,2024-25,4,222.3401,60.74,520,142,2024-12-23,DBT-SHG
2833,20,Parbhani,2024-25,1,226.6669,58.1,520,133,2024-03-11,DBT-SHG
2834,20,Parbhani,2024-25,2,226.6669,59.33,520,136,2024-06-21,DBT-SHG
2835,20,Parbhani,2024-25,3,226.6669,56.03,520,128,2024-09-17,DBT-SHG
2836,20,Parbhani,2024-25,4,226.6669,50.72,520,116,2024-12-19,DBT-SHG
2837,20,Pune,2024-25,1,221.2219,51.66,520,121,2024-03-12,DBT-SHG
2838,20,Pune,2024-25,2,221.2219,59.83,520,140,2024-06-23,DBT-SHG
2839,20,Pune,2024-25,3,221.2219,51.44,520,120,2024-09-19,DBT-SHG
2840,20,Pune,2024-25,4,221.2219,57.73,520,135,2024-12-18,DBT-SHG
2841,20,Raigad,2024-25,1,211.7613,46.8,520,114,2024-03-17,DBT-SHG
2842,20,Raigad,2024-25,2,211.7613,48.67,520,119,2024-06-16,DBT-SHG
2843,20,Raigad,2024-25,3,211.7613,45.44,520,111,2024-09-19,DBT-SHG
2844,20,Raigad,2024-25,4,211.7613,52.37,520,128,2024-12-27,DBT-SHG
2845,20,Ratnagiri,2024-25,1,230.0752,53.93,520,121,2024-03-11,DBT-SHG
2846,20,Ratnagiri,2024-25,2,230.0752,54.47,520,123,2024-06-18,DBT-SHG
2847,20,Ratnagiri,2024-25,3,230.0752,51.25,520,115,2024-09-18,DBT-SHG
2848,20,Ratnagiri,2024-25,4,230.0752,62.52,520,141,2024-12-18,DBT-SHG
2849,20,Sangli,2024-25,1,210.0659,45.52,520,112,2024-03-11,DBT-SHG
2850,20,Sangli,2024-25,2,210.0659,62.22,520,154,2024-06-25,DBT-SHG
2851,20,Sangli,2024-25,3,210.0659,56.96,520,141,2024-09-11,DBT-SHG
2852,20,Sangli,2024-25,4,210.0659,58.18,520,144,2024-12-12,DBT-SHG
2853,20,Satara,2024-25,1,189.326,42.68,520,117,2024-03-12,DBT-SHG
2854,20,Satara,2024-25,2,189.326,55.14,520,151,2024-06-23,DBT-SHG
2855,20,Satara,2024-25,3,189.326,52.97,520,145,2024-09-12,DBT-SHG
2856,20,Satara,2024-25,4,189.326,45.87,520,125,2024-12-14,DBT-SHG
2857,20,Sindhudurg,2024-25,1,184.6421,45.26,520,127,2024-03-26,DBT-SHG
2858,20,Sindhudurg,2024-25,2,184.6421,54.24,520,152,2024-06-26,DBT-SHG
2859,20,Sindhudurg,2024-25,3,184.6421,48.43,520,136,2024-09-28,DBT-SHG
2860,20,Sindhudurg,2024-25,4,184.6421,52.39,520,147,2024-12-26,DBT-SHG
2861,20,Solapur,2024-25,1,185.5905,49.68,520,139,2024-03-17,DBT-SHG
2862,20,Solapur,2024-25,2,185.5905,49.7,520,139,2024-06-20,DBT-SHG
2863,20,Solapur,2024-25,3,185.5905,44.02,520,123,2024-09-28,DBT-SHG
2864,20,Solapur,2024-25,4,185.5905,49.7,520,139,2024-12-17,DBT-SHG
2865,20,Thane,2024-25,1,226.7189,49.81,520,114,2024-03-13,DBT-SHG
2866,20,Thane,2024-25,2,226.7189,53.2,520,122,2024-06-18,DBT-SHG
2867,20,Thane,2024-25,3,226.7189,55.65,520,127,2024-09-18,DBT-SHG
2868,20,Thane,2024-25,4,226.7189,62.85,520,144,2024-12-11,DBT-SHG
2869,20,Wardha,2024-25,1,199.9408,46.18,520,120,2024-03-13,DBT-SHG
2870,20,Wardha,2024-25,2,199.9408,49.12,520,127,2024-06-23,DBT-SHG
2871,20,Wardha,2024-25,3,199.9408,49.61,520,129,2024-09-17,DBT-SHG
2872,20,Wardha,2024-25,4,199.9408,56.93,520,148,2024-12-14,DBT-SHG
2873,20,Washim,2024-25,1,192.2793,49.13,520,132,2024-03-19,DBT-SHG
2874,20,Washim,2024-25,2,192.2793,42.81,520,115,2024-06-11,DBT-SHG
2875,20,Washim,2024-25,3,192.2793,52.99,520,143,2024-09-11,DBT-SHG
2876,20,Washim,2024-25,4,192.2793,50.82,520,137,2024-12-17,DBT-SHG
2877,20,Yavatmal,2024-25,1,185.6612,43.02,520,120,2024-03-21,DBT-SHG
2878,20,Yavatmal,2024-25,2,185.6612,54.11,520,151,2024-06-13,DBT-SHG
2879,20,Yavatmal,2024-25,3,185.6612,46.9,520,131,2024-09-17,DBT-SHG
2880,20,Yavatmal,2024-25,4,185.6612,51.4,520,143,2024-12-22,DBT-SHG
2881,21,Ahmednagar,2024-25,1,175.0179,5.98,2222,75,2024-03-18,Construction
2882,21,Ahmednagar,2024-25,2,175.0179,6.58,2222,83,2024-06-17,Construction
2883,21,Ahmednagar,2024-25,3,175.0179,8.22,2222,104,2024-09-15,Construction
2884,21,Ahmednagar,2024-25,4,175.0179,15.75,2222,199,2024-12-20,Construction
2885,21,Akola,2024-25,1,228.7085,7.41,2222,71,2024-03-23,Construction
2886,21,Akola,2024-25,2,228.7085,9.94,2222,96,2024-06-18,Construction
2887,21,Akola,2024-25,3,228.7085,12.69,2222,123,2024-09-25,Construction
2888,21,Akola,2024-25,4,228.7085,18.14,2222,176,2024-12-23,Construction
2889,21,Amravati,2024-25,1,231.6056,6.6,2222,63,2024-03-23,Construction
2890,21,Amravati,2024-25,2,231.6056,10.31,2222,98,2024-06-13,Construction
2891,21,Amravati,2024-25,3,231.6056,12.71,2222,121,2024-09-18,Construction
2892,21,Amravati,2024-25,4,231.6056,18.56,2222,178,2024-12-21,Construction
2893,21,Aurangabad,2024-25,1,200.459,6.43,2222,71,2024-03-27,Construction
2894,21,Aurangabad,2024-25,2,200.459,8.59,2222,95,2024-06-24,Construction
2895,21,Aurangabad,2024-25,3,200.459,10.61,2222,117,2024-09-11,Construction
2896,21,Aurangabad,2024-25,4,200.459,16.72,2222,185,2024-12-15,Construction
2897,21,Beed,2024-25,1,213.351,6.96,2222,72,2024-03-14,Construction
2898,21,Beed,2024-25,2,213.351,7.26,2222,75,2024-06-16,Construction
2899,21,Beed,2024-25,3,213.351,11.08,2222,115,2024-09-20,Construction
2900,21,Beed,2024-25,4,213.351,17.46,2222,181,2024-12-13,Construction
2901,21,Bhandara,2024-25,1,184.2552,5.55,2222,66,2024-03-14,Construction
2902,21,Bhandara,2024-25,2,184.2552,8.14,2222,98,2024-06-23,Construction
2903,21,Bhandara,2024-25,3,184.2552,10.02,2222,120,2024-09-20,Construction
2904,21,Bhandara,2024-25,4,184.2552,14.53,2222,175,2024-12-14,Construction
2905,21,Buldhana,2024-25,1,190.5912,6.04,2222,70,2024-03-20,Construction
2906,21,Buldhana,2024-25,2,190.5912,8.31,2222,96,2024-06-16,Construction
2907,21,Buldhana,2024-25,3,190.5912,8.34,2222,97,2024-09-21,Construction
2908,21,Buldhana,2024-25,4,190.5912,13.79,2222,160,2024-12-22,Construction
2909,21,Chandrapur,2024-25,1,232.7304,7.79,2222,74,2024-03-17,Construction
2910,21,Chandrapur,2024-25,2,232.7304,7.97,2222,76,2024-06-10,Construction
2911,21,Chandrapur,2024-25,3,232.7304,13.11,2222,125,2024-09-17,Construction
2912,21,Chandrapur,2024-25,4,232.7304,20.89,2222,199,2024-12-24,Construction
2913,21,Dhule,2024-25,1,186.7465,5.94,2222,70,2024-03-15,Construction
2914,21,Dhule,2024-25,2,186.7465,6.46,2222,76,2024-06-23,Construction
2915,21,Dhule,2024-25,3,186.7465,9.62,2222,114,2024-09-14,Construction
2916,21,Dhule,2024-25,4,186.7465,13.1,2222,155,2024-12-21,Construction
2917,21,Gadchiroli,2024-25,1,185.0129,5.66,2222,68,2024-03-10,Construction
2918,21,Gadchiroli,2024-25,2,185.0129,7.89,2222,94,2024-06-23,Construction
2919,21,Gadchiroli,2024-25,3,185.0129,10.01,2222,120,2024-09-24,Construction
2920,21,Gadchiroli,2024-25,4,185.0129,16.25,2222,195,2024-12-25,Construction
2921,21,Gondia,2024-25,1,181.8337,5.8,2222,70,2024-03-16,Construction
2922,21,Gondia,2024-25,2,181.8337,8.25,2222,100,2024-06-18,Construction
2923,21,Gondia,2024-25,3,181.8337,8.51,2222,104,2024-09-25,Construction
2924,21,Gondia,2024-25,4,181.8337,14.03,2222,171,2024-12-23,Construction
2925,21,Hingoli,2024-25,1,227.2837,7.02,2222,68,2024-03-19,Construction
2926,21,Hingoli,2024-25,2,227.2837,9.71,2222,94,2024-06-16,Construction
2927,21,Hingoli,2024-25,3,227.2837,11.09,2222,108,2024-09-23,Construction
2928,21,Hingoli,2024-25,4,227.2837,19.78,2222,193,2024-12-10,Construction
2929,21,Jalgaon,2024-25,1,192.4092,5.36,2222,61,2024-03-24,Construction
2930,21,Jalgaon,2024-25,2,192.4092,8.64,2222,99,2024-06-21,Construction
2931,21,Jalgaon,2024-25,3,192.4092,9.86,2222,113,2024-09-24,Construction
2932,21,Jalgaon,2024-25,4,192.4092,13.48,2222,155,2024-12-25,Construction
2933,21,Jalna,2024-25,1,182.7388,5.19,2222,63,2024-03-22,Construction
2934,21,Jalna,2024-25,2,182.7388,7.72,2222,93,2024-06-22,Construction
2935,21,Jalna,2024-25,3,182.7388,9.71,2222,118,2024-09-18,Construction
2936,21,Jalna,2024-25,4,182.7388,12.75,2222,154,2024-12-27,Construction
2937,21,Kolhapur,2024-25,1,178.1525,5.08,2222,63,2024-03-17,Construction
2938,21,Kolhapur,2024-25,2,178.1525,7.06,2222,88,2024-06-21,Construction
2939,21,Kolhapur,2024-25,3,178.1525,10.24,2222,127,2024-09-11,Construction
2940,21,Kolhapur,2024-25,4,178.1525,12.14,2222,151,2024-12-26,Construction
2941,21,Latur,2024-25,1,212.7043,6.0,2222,62,2024-03-22,Construction
2942,21,Latur,2024-25,2,212.7043,8.95,2222,93,2024-06-14,Construction
2943,21,Latur,2024-25,3,212.7043,12.13,2222,126,2024-09-27,Construction
2944,21,Latur,2024-25,4,212.7043,14.67,2222,153,2024-12-15,Construction
2945,21,Mumbai City,2024-25,1,190.5673,5.72,2222,66,2024-03-20,Construction
2946,21,Mumbai City,2024-25,2,190.5673,8.49,2222,98,2024-06-14,Construction
2947,21,Mumbai City,2024-25,3,190.5673,8.36,2222,97,2024-09-26,Construction
2948,21,Mumbai City,2024-25,4,190.5673,14.94,2222,174,2024-12-18,Construction
2949,21,Mumbai Suburban,2024-25,1,181.7308,4.71,2222,57,2024-03-14,Construction
2950,21,Mumbai Suburban,2024-25,2,181.7308,7.27,2222,88,2024-06-18,Construction
2951,21,Mumbai Suburban,2024-25,3,181.7308,9.76,2222,119,2024-09-23,Construction
2952,21,Mumbai Suburban,2024-25,4,181.7308,13.59,2222,166,2024-12-18,Construction
2953,21,Nagpur,2024-25,1,212.2899,6.87,2222,71,2024-03-18,Construction
